"id_product","active","reference","price","name","description_short","categoria","name","caracteristica1"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Pais","''"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Genero","'Novela'"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Estado","'Bueno (con algunas marcas y maltrato natural)'"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Propietario","1057: Alexander Herrera"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Propietario Anterior","''"
"113","1",,"10000.000000","La mansión misteriosa",,"Novela","Transaccion","''"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","ISBN10","'840806343X'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","ISBN13","'9788408063438'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Editorial","'Planeta S.A.'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Edicion","'2006'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Autor","'Zoe Sallis'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Pais","''"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Genero","'Autoayuda'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Estado","'Muy bueno'"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Propietario Anterior","''"
"114","1",,"15000.000000","Diez preguntas eternas",,"Autoayuda","Transaccion","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN10","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN10","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN10","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN10","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN13","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN13","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN13","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","ISBN13","'SIN IDENTIFICAR'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Editorial","'Tercer mundo'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Editorial","'Tercer mundo'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Editorial","'Tercer mundo'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Editorial","'Tercer mundo'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Edicion","'Primera'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Edicion","'Primera'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Edicion","'Primera'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Edicion","'Primera'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Autor","'Fernando Navas Talero'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Autor","'Fernando Navas Talero'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Autor","'Fernando Navas Talero'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Autor","'Fernando Navas Talero'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Pais","'Colombia'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Pais","'Colombia'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Pais","'Colombia'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Pais","'Colombia'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Genero","'Novela'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Genero","'Novela'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Genero","'Novela'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Genero","'Novela'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Estado","'Muy bueno'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Estado","'Muy bueno'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Estado","'Muy bueno'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Estado","'Muy bueno'"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario","1057: Alexander Herrera"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario","1057: Alexander Herrera"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario","1057: Alexander Herrera"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario","1057: Alexander Herrera"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario Anterior","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario Anterior","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario Anterior","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Propietario Anterior","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Transaccion","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Transaccion","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Transaccion","''"
"115","1",,"15000.000000","Bitácora de un barco a la deriva",,"Home","Transaccion","''"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","ISBN10","'SIN IDENTIFICAR'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","ISBN13","'9789580491842'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Editorial","'Grupo Editorial Norma'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Edicion","'2006'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Autor","'Walter Riso'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Pais","'Italia'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Genero","'Autoayuda'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Estado","'Muy bueno'"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Propietario","1057: Alexander Herrera"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Propietario Anterior","''"
"116","1",,"15000.000000","Los Limites Del Amor: Hasta Donde Amarte Sin Renunciar a Lo Que Soy",,"Autoayuda","Transaccion","''"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","ISBN10","'9588089611'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","ISBN13","'9789588089614'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Editorial","'El Tiempo'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Edicion","'2002'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Autor","'Alvaro Mutis'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Pais","'Colombia'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Genero","'Novela'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Estado","'Muy bueno'"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Propietario","1057: Alexander Herrera"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Propietario Anterior","''"
"117","1",,"15000.000000","La mansión de Araucaíma",,"Literatura Latinoamericana","Transaccion","''"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","ISBN10","'9588089220'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","ISBN13","'9789588089225'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Editorial","'El Tiempo'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Edicion","'2001'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Autor","'José Eustacio Rivera'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Pais","'Colombia'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Genero","'Novela'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Estado","'Muy bueno'"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Propietario","1057: Alexander Herrera"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Propietario Anterior","''"
"118","1",,"15000.000000","La Voragine",,"Literatura Latinoamericana","Transaccion","''"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","ISBN10","'9501505855'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","ISBN13","'9789501505856'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Editorial","'Javier Vergara Editor'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Edicion","'1991'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Autor","'Robin Norwood'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Pais","'Argentina'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Genero","'Autoayuda'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Estado","'Muy bueno'"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Propietario","1057: Alexander Herrera"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Propietario Anterior","''"
"119","1",,"25000.000000","Las mujeres que aman demasiado",,"Autoayuda","Transaccion","''"
"120","1",,"35000.000000","Lentejuelas",,"Historia","ISBN10","'8432040568'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","ISBN13","'9788432040566'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Editorial","'Planeta S.A.'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Edicion","'1995'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Autor","'Gary Jennings'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Pais","'Estados Unidos'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Genero","'Novela'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Estado","'Muy bueno'"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Propietario","1057: Alexander Herrera"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Propietario Anterior","''"
"120","1",,"35000.000000","Lentejuelas",,"Historia","Transaccion","''"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","ISBN10","'9681911849'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","ISBN13","'9789681911843'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Editorial","'Mexico"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Edicion","'Guía'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Autor","''"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Pais","'México'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Genero","'Guía'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Estado","'Muy bueno'"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Propietario","1057: Alexander Herrera"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Propietario Anterior","''"
"121","1",,"30000.000000","Ciudad de México : gran guía turística",,"Guía","Transaccion","''"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","ISBN10","'8434411091'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","ISBN13","'9788434411098'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Editorial","'Ariel'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Edicion","'1992'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Autor","'Fernando Savater'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Pais","'España'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Genero","'Filosofía"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Estado","'Muy bueno'"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Propietario","1057: Alexander Herrera"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Propietario Anterior","''"
"122","1",,"17000.000000","Politica para Amador",,"Filosofía","Transaccion","''"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","ISBN10","'9707773758'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","ISBN13","'9789707773752'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Editorial","'Oceano De Mexico'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Edicion","'2008'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Autor","'Jean M. Auel'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Pais","'México'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Genero","'Novela'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Estado","'Muy bueno'"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Propietario","1057: Alexander Herrera"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Propietario Anterior","''"
"123","1",,"30000.000000","Las llanuras del transito / Los Hijos De La Tierra",,"Historia","Transaccion","''"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","ISBN10","'8432201510'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","ISBN13","'9788432201516'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Editorial","'Editorial Seix Barral'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Edicion","'1996'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Autor","'Guillermo Cabrera Infante'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Pais","'Cuba'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Genero","'Novela'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Estado","'Muy bueno'"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Propietario","1057: Alexander Herrera"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Propietario Anterior","''"
"124","1",,"20000.000000","Tres Tristes Tigres",,"Literatura Latinoamericana","Transaccion","''"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","ISBN10","'9587141369'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","ISBN13","'9789587141368'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Editorial","'Universidad de Antioquia'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Edicion","'VOL 1 2008'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Autor","'Tomás Carrasquilla'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Pais","'Colombia'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Genero","'Novela"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Estado","'Muy bueno'"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Propietario","1057: Alexander Herrera"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Propietario Anterior","''"
"125","1",,"60000.000000","Obra Completa Carrasquilla",,"Literatura Latinoamericana","Transaccion","''"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","ISBN10","'8433100645'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","ISBN13","'9788433100641'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Editorial","'Escuela Española D.L.'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Edicion","'16a. ed."
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Autor","'Miguel de Cervantes Saavedra'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Pais","'España'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Genero","'Novela'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Estado","'Muy bueno'"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Propietario","1057: Alexander Herrera"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Propietario Anterior","''"
"126","1",,"30000.000000","Don Quijote de la mancha",,"Literatura Universal","Transaccion","''"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","ISBN10","'9583600210'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","ISBN13","'9789583600210'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Editorial","'El Áncora Editores'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Edicion","'1995'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Autor","'Daniel Samper Pizano'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Pais","'Colombia'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Genero","'Humor'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Estado","'Muy bueno'"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Propietario","1057: Alexander Herrera"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Propietario Anterior","''"
"127","1",,"25000.000000","Aspectos sicológicos del calzoncillo y otros artículos de humor",,"Humor","Transaccion","''"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","ISBN10","'8479011114'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","ISBN13","'9788479011116'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Editorial","'Integral'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Edicion","'1998'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Autor","'Frederic Vinyes'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Pais","'Alemania'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Genero","'Salud'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Estado","'Muy bueno'"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Propietario","1057: Alexander Herrera"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Propietario Anterior","''"
"128","1",,"30000.000000","La respuesta esta en los pies",,"Salud","Transaccion","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN10","'9582200987'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN10","'9582200987'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN10","'9582200987'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN10","'9582200987'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN13","'SIN IDENTIFICAR'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN13","'SIN IDENTIFICAR'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN13","'SIN IDENTIFICAR'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","ISBN13","'SIN IDENTIFICAR'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Editorial","'Editorial Labor'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Editorial","'Editorial Labor'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Editorial","'Editorial Labor'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Editorial","'Editorial Labor'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Edicion","'4 1995'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Edicion","'4 1995'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Edicion","'4 1995'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Edicion","'4 1995'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Autor","'Wassily Kandinsky'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Autor","'Wassily Kandinsky'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Autor","'Wassily Kandinsky'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Autor","'Wassily Kandinsky'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Pais","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Pais","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Pais","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Pais","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Genero","'Espiritualidad'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Genero","'Espiritualidad'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Genero","'Espiritualidad'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Genero","'Espiritualidad'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Estado","'Muy bueno'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Estado","'Muy bueno'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Estado","'Muy bueno'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Estado","'Muy bueno'"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario","1057: Alexander Herrera"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario","1057: Alexander Herrera"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario","1057: Alexander Herrera"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario","1057: Alexander Herrera"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario Anterior","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario Anterior","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario Anterior","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Propietario Anterior","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Transaccion","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Transaccion","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Transaccion","''"
"129","1",,"25000.000000","De lo espiritual en el arte",,"Home","Transaccion","''"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","ISBN10","'9583007218'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","ISBN13","'9789583007217'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Editorial","'Panamericana Editorial'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Edicion","'2003'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Autor","'H. G. Wells'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Pais","''"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Genero","'Literatura juvenil'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Estado","'Muy bueno'"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Propietario","1057: Alexander Herrera"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Propietario Anterior","''"
"130","1",,"15000.000000","El Hombre Invisible",,"Literatura juvenil","Transaccion","''"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","ISBN10","'9584202081'"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","ISBN13","'9789584202086'"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Editorial","''"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Edicion","''"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Autor","'Alfredo Iriarte'"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Pais","''"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Genero","'Novela'"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Estado","'Muy bueno'"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Propietario","1057: Alexander Herrera"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Propietario Anterior","''"
"131","1",,"25000.000000","El jinete de Bucentauro",,"Literatura Latinoamericana","Transaccion","''"
"132","1",,"25000.000000","Instinto de inez",,"Novela","ISBN10","'9681908155'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","ISBN13","'9789681908157'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Editorial","'Santillana'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Edicion","'2001'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Autor","'Carlos Fuentes'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Pais","''"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Genero","'Novela'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Estado","'Muy bueno'"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Propietario","1057: Alexander Herrera"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Propietario Anterior","''"
"132","1",,"25000.000000","Instinto de inez",,"Novela","Transaccion","''"
"133","1",,"10000.000000","Colmillo blanco",,"Literatura juvenil","ISBN10","'9580451864'"
"133","1",,"10000.000000","Colmillo blanco",,"Literatura juvenil","ISBN13","'9789580451860'"
"133","1",,"10000.000000","Colmillo blanco",,"Literatura juvenil","Editorial","'Grupo Editorial Norma'"
"133","1",,"10000.000000","Colmillo blanco",,"Literatura juvenil","Edicion","'1a. ed.'"
"133","1",,"10000.000000","Colmillo blanco",,"Literatura juvenil","Autor","'Jack London'"
